render_path,action
car_74_021.jpg,[-0.93726109  0.01045743  0.02096018]
car_74_022.jpg,[1.10085378 0.08991117 0.03767649]
car_74_023.jpg,[-0.11074359  1.09886976  0.03355171]
car_74_024.jpg,[0.01053695 1.01389015 0.03475793]
car_74_025.jpg,[8.29272178e-01 5.78957702e-02 6.36646768e-04]
car_74_026.jpg,[-0.13458454  1.0305519   0.01716872]
car_74_027.jpg,[-0.95794295  0.08790147  0.00734257]
car_74_028.jpg,[1.04796061 0.00888873 0.02091101]
car_74_029.jpg,[-0.9618005   0.02104695  0.04835177]
car_74_030.jpg,[0.03406223 1.07472435 0.01886341]
car_74_031.jpg,[0.8629695  0.0448225  0.00544805]
car_74_032.jpg,[-0.13334798  1.03908558  0.02698276]
car_74_033.jpg,[-1.05893662  0.06936427  0.04638447]
car_74_034.jpg,[0.91709673 0.00548916 0.0076295 ]
car_74_035.jpg,[-0.06665909  1.06212382  0.04615704]
car_74_036.jpg,[-0.93405709  0.07410474  0.00161989]
car_74_037.jpg,[-0.8310142   0.09515696  0.01502126]
car_74_038.jpg,[1.15761301 0.03157792 0.02872222]
car_74_039.jpg,[0.96519875 0.08001245 0.01893379]
car_75_000.jpg,[-0.85412457  0.05781152  0.03630227]
car_75_001.jpg,[1.15795131 0.09658097 0.00434553]
car_75_002.jpg,[-1.10286071  0.09239995  0.04650847]
car_75_003.jpg,[1.08630772 0.07938722 0.03811664]
car_75_004.jpg,[-0.1108768   1.02016767  0.01382197]
car_75_005.jpg,[-8.45778846e-01  4.84038936e-02  3.33940454e-04]
car_75_006.jpg,[-0.85658367  0.06597526  0.02993325]
car_75_007.jpg,[-1.04961338  0.04676354  0.04246422]
car_75_008.jpg,[-1.19427379  0.04693013  0.03254561]
car_75_009.jpg,[-0.01659199  1.06075857  0.02515993]
car_75_010.jpg,[0.97843138 0.03677108 0.0212396 ]
car_75_011.jpg,[1.06368639 0.05963493 0.01634629]
car_75_012.jpg,[1.07987975 0.0943915  0.01750155]
car_75_013.jpg,[0.19561916 1.0943012  0.02287792]
car_75_014.jpg,[-1.0360231  0.0786293  0.0378592]
car_75_015.jpg,[-0.90408156  0.06163814  0.01043203]
car_75_016.jpg,[-0.18529386  1.05038165  0.02505587]
car_75_017.jpg,[-0.89310372  0.01074114  0.04907818]
car_75_018.jpg,[-0.19640682  1.01536212  0.01667873]
car_75_019.jpg,[0.02141134 1.02439891 0.01206183]
car_75_020.jpg,[-0.89876579  0.00987241  0.01772756]
car_75_021.jpg,[-0.80331082  0.01358135  0.0375422 ]
car_75_022.jpg,[1.10586496 0.07669263 0.02679679]
car_75_023.jpg,[-0.81498689  0.0036856   0.00385638]
car_75_024.jpg,[0.02611787 1.00619578 0.02164315]
car_75_025.jpg,[-0.84272035  0.02492942  0.03839513]
car_75_026.jpg,[-0.8262975   0.03111211  0.0332678 ]
car_75_027.jpg,[0.83120711 0.02128894 0.00792659]
car_75_028.jpg,[0.90113486 0.0154351  0.03288248]
car_75_029.jpg,[-0.81545531  0.0335915   0.00805206]
car_75_030.jpg,[-0.87223839  0.07466053  0.03280914]
car_75_031.jpg,[-0.06061298  1.02714504  0.03775799]
car_75_032.jpg,[1.07186245 0.06008214 0.04854483]
car_75_033.jpg,[-1.1569153   0.02767522  0.00423841]
car_75_034.jpg,[-0.05573317  1.01718143  0.02516604]
car_75_035.jpg,[-0.99913958  0.0455747   0.03356645]
car_75_036.jpg,[1.05154305 0.00879283 0.01733524]
car_75_037.jpg,[1.14622052 0.07111104 0.04345208]
car_75_038.jpg,[0.19171338 1.07872743 0.03585489]
car_75_039.jpg,[0.0624038  1.05080353 0.00938673]
car_76_000.jpg,[0.92282054 0.08022171 0.00287371]
car_76_001.jpg,[-1.18690651  0.06085814  0.04167412]
car_76_002.jpg,[-1.02070166  0.01088661  0.0356131 ]
car_76_003.jpg,[-0.92563977  0.09691757  0.0126177 ]
car_76_004.jpg,[1.15871514 0.01569053 0.00287443]
car_76_005.jpg,[1.17628122e-01 1.02967829e+00 9.79946656e-04]
car_76_006.jpg,[0.08291588 1.01776261 0.00579547]
car_76_007.jpg,[-0.15490361  1.00988913  0.04259335]
car_76_008.jpg,[-0.86701225  0.05248782  0.03563978]
car_76_009.jpg,[1.19555372 0.01284894 0.02458819]
car_76_010.jpg,[0.83294225 0.03242082 0.02346081]
car_76_011.jpg,[-0.84776123  0.07689375  0.01532373]
car_76_012.jpg,[0.90427611 0.0189477  0.04457238]
car_76_013.jpg,[0.19742143 1.00170126 0.00150414]
car_76_014.jpg,[1.00188601 0.05679768 0.01160805]
car_76_015.jpg,[0.17616899 1.03899236 0.02651162]
car_76_016.jpg,[0.93715375 0.05310238 0.02402458]
car_76_017.jpg,[1.12988311 0.07129733 0.00440206]
car_76_018.jpg,[-0.04231566  1.04049103  0.00161069]
car_76_019.jpg,[-1.02811943  0.00322144  0.04107246]
car_76_020.jpg,[1.19424298 0.03949556 0.01729071]
car_76_021.jpg,[-1.06025898  0.04155853  0.00365178]
car_76_022.jpg,[-0.18726161  1.08818983  0.02077457]
car_76_023.jpg,[0.99127374 0.06659992 0.03295096]
car_76_024.jpg,[0.82855207 0.00406874 0.04224872]
car_76_025.jpg,[-1.04314246  0.04953539  0.04173314]
car_76_026.jpg,[0.87157973 0.03663133 0.03480822]
car_76_027.jpg,[-0.19193086  1.07971749  0.04601269]
car_76_028.jpg,[0.09258041 1.0437437  0.04612796]
car_76_029.jpg,[-0.98571349  0.04986804  0.02451024]
car_76_030.jpg,[0.03311588 1.0911116  0.02023348]
car_76_031.jpg,[0.85083995 0.07245734 0.03484105]
car_76_032.jpg,[0.19560044 1.02291061 0.04539242]
car_76_033.jpg,[-0.85674601  0.07481535  0.00317841]
car_76_034.jpg,[-1.00639237  0.09179776  0.04508269]
car_76_035.jpg,[-0.11371285  1.07491826  0.02259505]
car_76_036.jpg,[-1.11298915  0.01384675  0.00172529]
car_76_037.jpg,[1.14793401 0.02891593 0.01066255]
car_76_038.jpg,[-0.05827866  1.03942921  0.02731964]
car_76_039.jpg,[-0.91236942  0.01594303  0.03507363]
car_77_000.jpg,[0.97268569 0.07311827 0.00349924]
car_77_001.jpg,[-1.00722663  0.04091669  0.04085267]
car_77_002.jpg,[0.12380241 1.0605928  0.02627684]
car_77_003.jpg,[1.03106296 0.06646131 0.03370664]
car_77_004.jpg,[0.8130099  0.05009154 0.02259199]
car_77_005.jpg,[1.08777844 0.04027708 0.01158854]
car_77_006.jpg,[0.02599868 1.05491102 0.01981519]
car_77_007.jpg,[1.10697074 0.01604804 0.00480986]
car_77_008.jpg,[0.19247243 1.00118226 0.02669769]
car_77_009.jpg,[0.86896607 0.09092572 0.04698574]
car_77_010.jpg,[-1.00698901  0.01497552  0.03035578]
car_77_011.jpg,[-1.16767745  0.06269954  0.02663278]
car_77_012.jpg,[0.87581818 0.07185628 0.00134063]
car_77_013.jpg,[-0.17737905  1.01786112  0.04057905]
car_77_014.jpg,[0.03142482 1.06571849 0.03331429]
car_77_015.jpg,[1.08880267 0.094241   0.00133302]
car_77_016.jpg,[-0.91912466  0.05473689  0.04108256]
car_77_017.jpg,[-1.16552335  0.09712579  0.02640658]
car_77_018.jpg,[0.08319999 1.00346826 0.02502574]
car_77_019.jpg,[1.04691594 0.04156483 0.01446881]
car_77_020.jpg,[0.01628351 1.04190949 0.04220022]
car_77_021.jpg,[0.08685751 1.02718783 0.03974999]
car_77_022.jpg,[-0.89293408  0.02444065  0.04169933]
car_77_023.jpg,[-1.0518587   0.0386614   0.03337619]
car_77_024.jpg,[-1.02113472  0.06237933  0.02890816]
car_77_025.jpg,[0.0856015  1.01145119 0.00534595]
car_77_026.jpg,[1.05124024 0.02382142 0.00888825]
car_77_027.jpg,[0.02161415 1.05495896 0.03674128]
car_77_028.jpg,[-0.19898418  1.01513933  0.01521051]
car_77_029.jpg,[0.03758246 1.0477661  0.02230314]
car_77_030.jpg,[1.1246097  0.02732719 0.00539612]
car_77_031.jpg,[-1.19075742  0.08252046  0.04410995]
car_77_032.jpg,[-1.16795593  0.0354387   0.00507607]
car_77_033.jpg,[0.91565399 0.04832526 0.01189207]
car_77_034.jpg,[1.05505628 0.04956211 0.01995633]
car_77_035.jpg,[1.17662181 0.09416654 0.02011604]
car_77_036.jpg,[-0.18574334  1.09734729  0.04976001]
car_77_037.jpg,[0.13121539 1.04213606 0.04935214]
car_77_038.jpg,[-0.04438275  1.0461812   0.03663955]
car_77_039.jpg,[0.91775219 0.01249525 0.04729226]
car_78_000.jpg,[0.03373062 1.06261401 0.04042577]
car_78_001.jpg,[-0.01443822  1.07885356  0.02987887]
car_78_002.jpg,[-0.85413709  0.03064362  0.02105426]
car_78_003.jpg,[0.88353903 0.07210792 0.0246349 ]
car_78_004.jpg,[0.09350882 1.05217451 0.02773472]
car_78_005.jpg,[1.0746781  0.08580978 0.04284087]
car_78_006.jpg,[0.93164597 0.05857213 0.01482139]
car_78_007.jpg,[-0.98865498  0.07109835  0.01227285]
car_78_008.jpg,[0.81411912 0.00757506 0.01668057]
car_78_009.jpg,[-9.59392483e-01  7.83752379e-04  3.42509620e-04]
car_78_010.jpg,[0.94909784 0.02877299 0.01295268]
car_78_011.jpg,[-0.12910165  1.03833742  0.03387134]
car_78_012.jpg,[-0.92682123  0.05007964  0.04361846]
car_78_013.jpg,[0.08582817 1.05816385 0.01387052]
car_78_014.jpg,[-0.19483603  1.0138176   0.04848343]
car_78_015.jpg,[-1.10074482  0.03858732  0.0354129 ]
car_78_016.jpg,[0.07053237 1.08938809 0.0414629 ]
car_78_017.jpg,[1.12767558 0.08515531 0.04798244]
car_78_018.jpg,[-1.13407276  0.07031771  0.0225248 ]
car_78_019.jpg,[0.01575345 1.02354168 0.04078049]
car_78_020.jpg,[-0.91085313  0.03280274  0.01648732]
car_78_021.jpg,[-1.19553762  0.03948942  0.03312022]
car_78_022.jpg,[-0.9572264   0.02644049  0.03385626]
car_78_023.jpg,[0.0262763  1.05511954 0.00856974]
car_78_024.jpg,[1.1795115  0.08430082 0.01000403]
car_78_025.jpg,[0.99184602 0.00933908 0.04068469]
car_78_026.jpg,[-0.98245644  0.03870422  0.02448193]
car_78_027.jpg,[0.08807655 1.0769334  0.0126472 ]
car_78_028.jpg,[0.16045193 1.00147481 0.0442108 ]
car_78_029.jpg,[-0.12390373  1.0816171   0.00618108]
car_78_030.jpg,[0.82117614 0.08059315 0.04473381]
car_78_031.jpg,[0.07221527 1.07682009 0.04620362]
car_78_032.jpg,[0.89051636 0.03289295 0.00539851]
car_78_033.jpg,[-0.12319674  1.01993438  0.0490415 ]
car_78_034.jpg,[0.90917564 0.08173165 0.04453684]
car_78_035.jpg,[0.9019692  0.04804397 0.00207083]
car_78_036.jpg,[0.11675213 1.02658713 0.00231935]
car_78_037.jpg,[-1.07236781  0.07344578  0.04686341]
car_78_038.jpg,[0.09466488 1.04967767 0.04515089]
car_78_039.jpg,[1.09124344 0.09585894 0.02494347]
car_79_000.jpg,[-0.0231799   1.08486662  0.03147667]
car_79_001.jpg,[0.91039656 0.03143771 0.00774346]
car_79_002.jpg,[0.12361349 1.09796104 0.03162875]
car_79_003.jpg,[1.14611225 0.00724637 0.04463168]
car_79_004.jpg,[1.16725856 0.02000225 0.03785293]
car_79_005.jpg,[-0.01831827  1.02187473  0.03049111]
car_79_006.jpg,[-1.13123721  0.09806632  0.032121  ]
car_79_007.jpg,[-0.99997386  0.03466534  0.03061106]
car_79_008.jpg,[0.81697336 0.0468446  0.00091778]
car_79_009.jpg,[0.97517134 0.08101293 0.01052169]
car_79_010.jpg,[0.95344296 0.01600224 0.01368359]
car_79_011.jpg,[-0.88619167  0.08248246  0.00332614]
car_79_012.jpg,[1.07442918 0.01326897 0.01997675]
car_79_013.jpg,[-0.95078242  0.0586301   0.00486911]
car_79_014.jpg,[-0.04322516  1.01809205  0.01004806]
car_79_015.jpg,[0.06030977 1.08406991 0.01403232]
car_79_016.jpg,[0.99492165 0.08436505 0.03671613]
car_79_017.jpg,[-1.0601898   0.00349856  0.01960199]
car_79_018.jpg,[-0.03694778  1.06256024  0.01526472]
car_79_019.jpg,[0.9328772  0.05261961 0.04663389]
car_79_020.jpg,[-0.12470579  1.04252133  0.03556805]
car_79_021.jpg,[0.92229568 0.03272022 0.00818916]
car_79_022.jpg,[1.05659046 0.0937352  0.00807849]
car_79_023.jpg,[-0.15426682  1.06742151  0.02922819]
car_79_024.jpg,[-1.03895114  0.09397015  0.01495609]
car_79_025.jpg,[0.19353192 1.05043967 0.04030534]
car_79_026.jpg,[-0.15935715  1.0212208   0.02937876]
car_79_027.jpg,[0.8086723  0.03651009 0.03287461]
car_79_028.jpg,[-0.99536662  0.08096763  0.00177765]
car_79_029.jpg,[-0.90950269  0.04317504  0.0371621 ]
car_79_030.jpg,[-0.92128304  0.04093508  0.01319023]
car_79_031.jpg,[-0.92352099  0.05881065  0.02297409]
car_79_032.jpg,[0.83240223 0.00738877 0.00120525]
car_79_033.jpg,[-1.18655721  0.05397784  0.04825366]
car_79_034.jpg,[0.11940504 1.04987386 0.0353276 ]
car_79_035.jpg,[-1.11413684  0.06092857  0.04566244]
car_79_036.jpg,[-0.03021552  1.00286725  0.00372423]
car_79_037.jpg,[-1.02873574  0.00984293  0.03671816]
car_79_038.jpg,[0.89295107 0.05109875 0.02951533]
car_79_039.jpg,[-0.08798617  1.08748081  0.00572683]
car_80_000.jpg,[0.01580413 1.01067703 0.00803235]
car_80_001.jpg,[-1.09031502  0.09008875  0.0042454 ]
car_80_002.jpg,[0.90508638 0.09240667 0.01091453]
car_80_003.jpg,[-0.92421726  0.04062328  0.00711589]
car_80_004.jpg,[-1.04615825  0.09087196  0.04134831]
car_80_005.jpg,[-1.15187726  0.06752028  0.01962221]
car_80_006.jpg,[0.80646704 0.01001378 0.04772943]
car_80_007.jpg,[1.11992799 0.05240755 0.04125563]
car_80_008.jpg,[0.89136345 0.02516031 0.02942898]
car_80_009.jpg,[-1.12491799  0.07263615  0.00718827]
car_80_010.jpg,[1.00651357 0.0654874  0.02094704]
car_80_011.jpg,[-0.95706958  0.07122935  0.04784865]
car_80_012.jpg,[0.05335643 1.05955542 0.04255242]
car_80_013.jpg,[-0.11965345  1.06730745  0.03532063]
car_80_014.jpg,[-1.01138162  0.03747111  0.00893511]
car_80_015.jpg,[0.10856515 1.06084328 0.03400826]
car_80_016.jpg,[-0.0681641   1.05704352  0.04945485]
car_80_017.jpg,[0.81184932 0.06002575 0.02088257]
car_80_018.jpg,[0.80846231 0.01309652 0.00542831]
car_80_019.jpg,[-0.88233849  0.04953485  0.02189107]
car_80_020.jpg,[0.84381126 0.0303805  0.02299204]
car_80_021.jpg,[-0.96864409  0.0664669   0.0191744 ]
car_80_022.jpg,[1.04315506 0.08572426 0.03992943]
car_80_023.jpg,[1.14347534 0.08814726 0.02917227]
car_80_024.jpg,[-1.1250131   0.0986089   0.02702362]
car_80_025.jpg,[-0.81038674  0.07424247  0.03491913]
car_80_026.jpg,[0.02864654 1.04876218 0.0239313 ]
car_80_027.jpg,[0.05481486 1.07591781 0.03255756]
car_80_028.jpg,[-0.85022733  0.05942353  0.0152296 ]
car_80_029.jpg,[0.87327765 0.05741953 0.04224929]
car_80_030.jpg,[-0.83494782  0.0576388   0.00294798]
car_80_031.jpg,[-1.0759294   0.03659143  0.03242083]
car_80_032.jpg,[0.95929517 0.09774123 0.0352446 ]
car_80_033.jpg,[-1.06134987  0.09858583  0.03063299]
car_80_034.jpg,[0.07755787 1.09258973 0.02058241]
car_80_035.jpg,[-1.00789083  0.08418256  0.03248899]
car_80_036.jpg,[-0.18455916  1.08674498  0.01382108]
car_80_037.jpg,[-0.88050263  0.09025922  0.02949262]
car_80_038.jpg,[0.0202609  1.0561926  0.00994328]
car_80_039.jpg,[-0.16129044  1.01742934  0.02362004]
car_81_000.jpg,[-0.15630334  1.06735551  0.04723092]
car_81_001.jpg,[0.84115194 0.03428884 0.04380584]
car_81_002.jpg,[0.07358215 1.02306954 0.02223835]
car_81_003.jpg,[-0.83164268  0.09192347  0.00568144]
car_81_004.jpg,[-1.11643761  0.01608893  0.00186426]
car_81_005.jpg,[-1.00696806  0.0865976   0.01553427]
car_81_006.jpg,[-1.11639003  0.09487603  0.04199093]
car_81_007.jpg,[-1.01172177e+00  1.73263481e-02  9.71725064e-04]
car_81_008.jpg,[-1.15283218  0.07041738  0.04516197]
car_81_009.jpg,[1.06551092 0.04196673 0.01368891]
car_81_010.jpg,[-0.16494211  1.03562206  0.022036  ]
car_81_011.jpg,[-9.47302815e-01  7.02794717e-02  8.18652415e-04]
car_81_012.jpg,[-0.01565856  1.01560616  0.02820679]
car_81_013.jpg,[1.15689004 0.01637437 0.03097153]
car_81_014.jpg,[0.85482723 0.00668753 0.00146309]
car_81_015.jpg,[1.00107064 0.02882435 0.00596537]
car_81_016.jpg,[-0.19596372  1.06694504  0.00730963]
car_81_017.jpg,[-0.01703574  1.00993654  0.03925299]
car_81_018.jpg,[0.02593167 1.09610382 0.02461153]
car_81_019.jpg,[-0.80510081  0.03967922  0.00970967]
car_81_020.jpg,[0.06338089 1.01206711 0.04893635]
car_81_021.jpg,[1.18920945 0.07230104 0.01830999]
car_81_022.jpg,[0.97768525 0.01584892 0.00898533]
car_81_023.jpg,[0.93623853 0.08669262 0.04592658]
car_81_024.jpg,[0.97416157 0.08897652 0.01788493]
car_81_025.jpg,[1.15754536 0.00304523 0.00895894]
car_81_026.jpg,[0.07515073 1.08302067 0.02555272]
car_81_027.jpg,[-1.06529398  0.07048395  0.02737687]
car_81_028.jpg,[-0.05953179  1.01549863  0.02629608]
car_81_029.jpg,[-0.03323361  1.03735651  0.01281075]
car_81_030.jpg,[-0.87091175  0.00200044  0.00132553]
car_81_031.jpg,[0.07872434 1.05434719 0.04709988]
car_81_032.jpg,[-0.07464418  1.07821712  0.01076121]
car_81_033.jpg,[0.81349217 0.08726618 0.01681466]
car_81_034.jpg,[-0.91521922  0.0835791   0.01882154]
car_81_035.jpg,[1.13231679 0.04979048 0.04194126]
car_81_036.jpg,[-0.97127218  0.00862639  0.02808618]
car_81_037.jpg,[-0.00790683  1.07939276  0.01974679]
car_81_038.jpg,[0.17885337 1.00328085 0.01243202]
car_81_039.jpg,[0.99356536 0.03296496 0.01661113]
car_82_000.jpg,[-1.1961254   0.0623631   0.04220031]
car_82_001.jpg,[1.10949997 0.01706927 0.03466339]
car_82_002.jpg,[-0.86549382  0.07712837  0.03706983]
car_82_003.jpg,[-0.99740133  0.09399049  0.00651911]
car_82_004.jpg,[-0.81541655  0.06011586  0.0363728 ]
car_82_005.jpg,[-0.88874134  0.0086468   0.00473977]
car_82_006.jpg,[-0.97881403  0.05216994  0.01188363]
car_82_007.jpg,[-1.05040234  0.06520963  0.04382469]
car_82_008.jpg,[0.80103747 0.00718201 0.0419688 ]
car_82_009.jpg,[0.91102053 0.01816175 0.00495978]
car_82_010.jpg,[-0.80857154  0.06632925  0.02561476]
car_82_011.jpg,[0.04619615 1.01823665 0.04578608]
car_82_012.jpg,[-1.03495432  0.05542039  0.00398943]
car_82_013.jpg,[1.14801944 0.09811458 0.00857531]
car_82_014.jpg,[0.93054398 0.03947405 0.02357597]
car_82_015.jpg,[-0.84405978  0.08938527  0.03569543]
car_82_016.jpg,[1.03360993 0.05670989 0.04711957]
car_82_017.jpg,[-0.80336602  0.0958956   0.04590073]
car_82_018.jpg,[-0.03767962  1.00748942  0.02957079]
car_82_019.jpg,[1.05722014 0.07424802 0.0200522 ]
car_82_020.jpg,[-1.11883455  0.01090842  0.01292284]
car_82_021.jpg,[-0.88019505  0.01108735  0.02936823]
car_82_022.jpg,[0.17586283 1.03290019 0.00967876]
car_82_023.jpg,[-0.9943504   0.02066474  0.03142067]
car_82_024.jpg,[-1.01325301  0.07275165  0.04383853]
car_82_025.jpg,[-0.97606127  0.0490904   0.03748959]
car_82_026.jpg,[-0.836647    0.02265534  0.03523464]
car_82_027.jpg,[0.94581399 0.07153458 0.02218119]
car_82_028.jpg,[-0.10641042  1.04926743  0.04456124]
car_82_029.jpg,[-2.29816970e-02  1.03715059e+00  9.57303027e-04]
car_82_030.jpg,[-0.94292801  0.07087012  0.03592292]
car_82_031.jpg,[-1.39806266e-01  1.00708539e+00  8.74685418e-04]
car_82_032.jpg,[-0.18910055  1.05913783  0.02435505]
car_82_033.jpg,[-0.00622814  1.03224491  0.00717847]
car_82_034.jpg,[1.01975209 0.05335025 0.01605787]
car_82_035.jpg,[8.57443644e-04 1.07707568e+00 1.05781286e-02]
car_82_036.jpg,[0.19795052 1.00264777 0.00132524]
car_82_037.jpg,[1.08187101 0.01613983 0.03693384]
car_82_038.jpg,[1.15787868 0.02995165 0.0291457 ]
car_82_039.jpg,[-0.97316915  0.04279198  0.01224053]
car_83_000.jpg,[-0.08053214  1.00743521  0.0445794 ]
car_83_001.jpg,[-0.05788133  1.07241653  0.00366196]
car_83_002.jpg,[-0.95009636  0.01168771  0.01335391]
car_83_003.jpg,[0.86800529 0.04278759 0.01847542]
car_83_004.jpg,[0.81285221 0.06123779 0.03303737]
car_83_005.jpg,[0.90733021 0.02927112 0.02420819]
car_83_006.jpg,[0.90766517 0.05989848 0.00927175]
car_83_007.jpg,[-0.18884721  1.0635636   0.00335006]
car_83_008.jpg,[0.19114531 1.03716284 0.02036984]
car_83_009.jpg,[1.05058327 0.07178197 0.034348  ]
car_83_010.jpg,[0.15796817 1.03963679 0.03009689]
car_83_011.jpg,[-1.06624555  0.09203621  0.03151439]
car_83_012.jpg,[0.17091755 1.01770667 0.03118059]
car_83_013.jpg,[0.80044914 0.07382305 0.04264695]
car_83_014.jpg,[1.09774012 0.06840067 0.00477316]
car_83_015.jpg,[-0.84395388  0.08882869  0.00945041]
car_83_016.jpg,[0.82727664 0.09945321 0.03194526]
car_83_017.jpg,[0.06901376 1.07684035 0.04856492]
car_83_018.jpg,[-0.19418751  1.06366059  0.01224126]
car_83_019.jpg,[0.8118698  0.09456758 0.03995046]
car_83_020.jpg,[-0.03829667  1.02243821  0.00172412]
car_83_021.jpg,[-1.0670386   0.06015803  0.03904144]
car_83_022.jpg,[-0.95048463  0.09594146  0.03947854]
car_83_023.jpg,[-0.02340224  1.02536534  0.02953773]
car_83_024.jpg,[1.01906626 0.01764331 0.03022692]
car_83_025.jpg,[0.91865214 0.08132495 0.00183702]
car_83_026.jpg,[-1.15281551  0.08679349  0.04897588]
car_83_027.jpg,[-0.16750142  1.07596051  0.0135772 ]
car_83_028.jpg,[0.17994586 1.04657378 0.03012614]
car_83_029.jpg,[0.08834045 1.01989565 0.01527404]
car_83_030.jpg,[-0.01789562  1.05831023  0.01879979]
car_83_031.jpg,[-0.90267343  0.09241428  0.04334076]
car_83_032.jpg,[0.10528731 1.05211664 0.04757158]
car_83_033.jpg,[-0.19415989  1.06962227  0.03793766]
car_83_034.jpg,[-0.11210625  1.09633277  0.04457911]
car_83_035.jpg,[0.17470997 1.04791864 0.0106526 ]
car_83_036.jpg,[0.85310897 0.03982876 0.01873866]
car_83_037.jpg,[0.87628672 0.01447476 0.01742964]
car_83_038.jpg,[-0.12794947  1.02461229  0.04038657]
car_83_039.jpg,[0.95702144 0.08775112 0.03315468]
car_84_000.jpg,[-0.0598918   1.04163152  0.0332927 ]
car_84_001.jpg,[0.96579988 0.04929455 0.0416314 ]
car_84_002.jpg,[-0.9710439   0.09769171  0.00453338]
car_84_003.jpg,[1.04549648 0.09490545 0.04489313]
car_84_004.jpg,[-0.82899396  0.09261109  0.03796392]
car_84_005.jpg,[-9.81397059e-01  8.29366995e-02  3.51149955e-04]
car_84_006.jpg,[-0.9313392   0.059628    0.01948093]
car_84_007.jpg,[-0.04776206  1.05448015  0.00142273]
car_84_008.jpg,[-0.9937143   0.0093567   0.02206099]
car_84_009.jpg,[1.04120858 0.02560452 0.00861763]
car_84_010.jpg,[-1.07448664  0.09563699  0.00841606]
car_84_011.jpg,[1.01670486 0.0629985  0.04955855]
car_84_012.jpg,[0.12453772 1.05782783 0.01355848]
car_84_013.jpg,[0.14228136 1.00593277 0.02141254]
car_84_014.jpg,[0.05180293 1.01914542 0.04194556]
car_84_015.jpg,[-1.0174902   0.01586544  0.01912095]
car_84_016.jpg,[-1.17473997  0.02201045  0.04181701]
car_84_017.jpg,[-0.96096872  0.0264762   0.04659767]
car_84_018.jpg,[-0.82407309  0.05743403  0.03802371]
car_84_019.jpg,[0.82411199 0.05828874 0.04577959]
car_84_020.jpg,[0.02136259 1.02921517 0.032444  ]
car_84_021.jpg,[-1.0101267   0.02492605  0.02161623]
car_84_022.jpg,[0.99183789 0.07609672 0.03894923]
car_84_023.jpg,[0.13991428 1.02240875 0.04180511]
car_84_024.jpg,[-1.13473838  0.0766029   0.03623244]
car_84_025.jpg,[-0.95048897  0.0011425   0.02719778]
car_84_026.jpg,[1.17958879 0.00741078 0.02763452]
car_84_027.jpg,[-0.1672011   1.08743979  0.00640923]
car_84_028.jpg,[-0.00756191  1.0759937   0.04450928]
car_84_029.jpg,[-1.04161322  0.00121448  0.00930901]
car_84_030.jpg,[-1.1156261   0.07927185  0.04513685]
car_84_031.jpg,[-0.10742587  1.06536884  0.01801608]
car_84_032.jpg,[-1.13836786  0.06637931  0.01081472]
car_84_033.jpg,[0.05644246 1.04312709 0.03363539]
car_84_034.jpg,[-0.14664289  1.03324551  0.00187614]
car_84_035.jpg,[-0.99534308  0.09327927  0.0339635 ]
car_84_036.jpg,[1.14751072 0.01514956 0.0442913 ]
car_84_037.jpg,[-0.81572358  0.09464048  0.04102273]
car_84_038.jpg,[-1.09083282  0.00419163  0.02875158]
car_84_039.jpg,[-1.16262721  0.06781136  0.00884326]
car_85_000.jpg,[0.93877344 0.04567065 0.01176511]
car_85_001.jpg,[0.97191052 0.05534504 0.02820256]
car_85_002.jpg,[0.07819199 1.00044002 0.04935732]
car_85_003.jpg,[-0.87390955  0.0643263   0.04878341]
car_85_004.jpg,[-0.80149325  0.09761472  0.02523586]
car_85_005.jpg,[-1.03711784  0.03306921  0.03800087]
car_85_006.jpg,[-0.13724527  1.02349364  0.03040547]
car_85_007.jpg,[-0.10302756  1.00509158  0.00984542]
car_85_008.jpg,[0.99533836 0.04120001 0.00929892]
car_85_009.jpg,[-0.16942679  1.05199955  0.02919667]
car_85_010.jpg,[-1.06113258  0.08528682  0.02975425]
car_85_011.jpg,[-0.86669579  0.05713866  0.04210139]
car_85_012.jpg,[0.92615052 0.03461817 0.01581985]
car_85_013.jpg,[-0.86414076  0.08707165  0.03906282]
car_85_014.jpg,[1.02672268 0.09109764 0.00185054]
car_85_015.jpg,[8.81133523e-01 3.54480667e-02 8.11737863e-04]
car_85_016.jpg,[1.1013638  0.03309346 0.01904561]
car_85_017.jpg,[-1.04649395  0.05368397  0.03530134]
car_85_018.jpg,[0.11916957 1.04553123 0.02571934]
car_85_019.jpg,[0.89628864 0.07487709 0.00562511]
car_85_020.jpg,[-0.85577538  0.00120177  0.03765641]
car_85_021.jpg,[1.11935671 0.07413536 0.02379161]
car_85_022.jpg,[-1.16664222  0.08583419  0.04394855]
car_85_023.jpg,[0.00890103 1.02959134 0.00899638]
car_85_024.jpg,[0.94443638 0.04676779 0.01995189]
car_85_025.jpg,[-0.08926829  1.09485291  0.03543583]
car_85_026.jpg,[-0.8522685   0.08153241  0.02247972]
car_85_027.jpg,[-0.9520107   0.07556711  0.04144732]
car_85_028.jpg,[-1.00393993  0.08721248  0.03674018]
car_85_029.jpg,[-1.07780218  0.08562678  0.03851352]
car_85_030.jpg,[-1.02120479  0.06172795  0.00313333]
car_85_031.jpg,[1.10518724 0.08932459 0.04772909]
car_85_032.jpg,[-0.81823598  0.05338748  0.01529357]
car_85_033.jpg,[0.13838173 1.05971503 0.04995208]
